Pararge xiphioides
Parma victoriae
Parnassius apollo
Paryphanta busbyi
Perca fluviatilis
Perithemis domitia
Perithemis intensa
Phengaris arion
Phoxinus phoxinus
Phyllogomphoides albrighti
Phyllogomphoides stigmatus
Pictilabrus laticlavius
Pimephales promelas
Pimephales vigilax
Plathemis subornata
Platycnemis acutipennis
Platycnemis latipes
Platycnemis pennipes
Plectropomus leopardus
Pocillopora damicornis
Pocillopora meandrina
Poecilia latipinna
Polyommatus coridon
Pomacanthus semicirculatus
Pomacanthus sexstriatus
Porites astreoides
Porites porites
Poroderma africanum
Potamarcha congener
Potamilus alatus
Prionace glauca
Procambarus acutus
Procambarus simulans
Prodasineura autumnalis
Prodasineura verticalis
Progomphus borealis
Progomphus obscurus
Proserpinus proserpina
Pseudagrion microcephalum
Pseudagrion rubriceps
Pseudanthias pleurotaenia
Pseudolabrus guentheri
Pseudoleon superbus
Pseudothemis zonata
Pygoplites diacanthus
Pyrgus malvoides
Python natalensis
Raja eglanteria
Regina grahamii
Rhinichthys cataractae
Rhinomuraena quaesita
Rhionaeschna mutata
Rhizoprionodon terraenovae
Rhodothemis rufa
Rhyothemis triangularis
Salvelinus namaycush
Scardinius erythrophthalmus
Scarus frenatus
Scarus guacamaia
Scarus rivulatus
Scarus schlegeli
Scarus taeniopterus
Scarus vetula
Scyliorhinus canicula
Semotilus corporalis
Siderastrea siderea
Somatochlora cingulata
Somatochlora elongata
Somatochlora linearis
Somatochlora metallica
Somatochlora minor
Somatochlora semicircularis
Somatochlora tenebrosa
Somatochlora walshii
Somatochlora williamsoni
Sonorella allynsmithi
Sparisoma aurofrenatum
Sparisoma rubripinne
Sparisoma viride
Sphyrna tiburo
Squalius cephalus
Squalius squalus
Stegastes acapulcoensis
Stethojulis bandanensis
Stethojulis interrupta
Strongylura marina
Stylogomphus albistylus
Stylurus plagiatus
Stylurus spiniceps
Sympecma fusca
Sympetrum ambiguum
Sympetrum costiferum
Sympetrum danae
Sympetrum eroticum
Sympetrum fonscolombii
Sympetrum infuscatum
Sympetrum internum
Sympetrum madidum
Sympetrum obtrusum
Sympetrum pallipes
Sympetrum rubicundulum
Sympetrum sanguineum
Sympetrum semicinctum
Tachopteryx thoreyi
Taeniura lymma
Telebasis byersi
Telebasis salva
Terapon jarbua
Thalassoma duperrey
Thalassoma lunare
Thalassoma lutescens
Thalassoma trilobatum
Thecadactylus solimoensis
Tholymis tillarga
Trachylepis punctatissima
Trachylepis variegata
Tramea calverti
Tramea onusta
Trimorphodon paucimaculatus
Trithemis annulata
Trithemis arteriosa
Trithemis aurora
Trithemis festiva
Trithemis furva
Trithemis kirbyi
Trithemis pallidinervis
Trithemis stictica
Tropidolaemus subannulatus
Tropidurus hispidus
Trygonoptera imitata
Trygonoptera testacea
Trygonorrhina fasciata
Urobatis halleri
Uropetala carovei
Urothemis signata
Varanus salvator
Variola louti
Vestalis amethystina
Zyxomma petiolatum
Gonimbrasia
Sceloporus cowlesi
Sceloporus tristichus
Packera aurea
Panax quinquefolius
Trillium sessile
Dreissena polymorpha
Carex eburnea
Carex bebbii
Collinsia verna
Cladium mariscoides
Machaerina
Acer spicatum
Aesculus flava
Allium cernuum
Quercus gambelii
Rhodometra sacraria
Grammodes stolida
Catocala nupta
Anolis auratus
Anolis biporcatus
Anolis capito
Anolis fuscoauratus
Anolis humilis
Anolis lemurinus
Anolis mariarum
Anolis sagrei
Caiman crocodilus
Caiman latirostris
Melanosuchus niger
Caiman yacare
Paleosuchus
Siphanta acuta
Mutinus ravenelii
Tabanus atratus
Atteva aurea
Ceratostoma foliatum
Helianthus giganteus
Desmodium incanum
Trametes hirsuta
Eurema albula
Barbitistes
Stauroderus scalaris
Microstegium vimineum
Metacarcinus gracilis
Trillium flexipes
Anastrangalia laetifica
Rudbeckia laciniata
Gymnothorax meleagris
Catocala elocata
Cacatua sulphurea
Acrocephalus australis
Acrocephalus dumetorum
Acrocephalus palustris
Acrocephalus schoenobaenus
Buphagus africanus
Buphagus erythrorhynchus
Cacatua galerita
Cacatua sanguinea
Cacatua tenuirostris
Calcarius lapponicus
Callocephalon fimbriatum
Calyptorhynchus banksii
Calyptorhynchus funereus
Cettia cetti
Culicicapa ceylonensis
Donacobius atricapilla
Eubucco bourcierii
Hippolais polyglotta
Lybius torquatus
Nymphicus hollandicus
Pandion haliaetus
Panurus biarmicus
Phainopepla nitens
Phylloscopus borealis
Phylloscopus collybita
Phylloscopus fuscatus
Phylloscopus inornatus
Phylloscopus sibilatrix
Phylloscopus trochiloides
Phylloscopus trochilus
Plectrophenax nivalis
Prionops plumatus
Psophodes olivaceus
Pterocles bicinctus
Pterocles namaqua
Regulus calendula
Regulus ignicapilla
Regulus satrapa
Stactolaema leucotis
Trachyphonus vaillantii
Tricholaema leucomelas
Calcarius ornatus
Notiomystis cincta
Sagittarius serpentarius
Evodinus monticola
Verrucosa arenata
Dasymutilla occidentalis
Conocybe apala
Conocybe albipes
Oecophylla smaragdina
Sympetrum flaveolum
Euonymus verrucosus
Physalia physalis
Chlorophyllum molybdites
Erigenia bulbosa
Gomphocerippus rufus
Zerene eurydice
Lycaena cupreus
Picea glauca
Lonicera albiflora
Lycaena editha
Lycaena mariposa
Lycaena rubidus
Callophrys sheridanii
Euphilotes enoptes
Glaucopsyche piasus
Icaricia lupini
Oeneis chryxus
Cercyonis oetus
Hesperia juba
Polites sonora
Hesperia colorado
Achnatherum hymenoides
Dibaeis baeomyces
Magnolia acuminata
Quercus imbricaria
Betula nigra
Cladrastis kentukea
Euonymus atropurpureus
Euonymus alatus
Claytonia virginica
Sicyos angulatus
Phlox paniculata
Dipsacus laciniatus
Liatris spicata
Eutrochium maculatum
Verbesina alternifolia
Symphyotrichum novae-angliae
Iris virginica
Echinaster sepositus
Sphinx kalmiae
Maxillaria
Cyrtochilum
Pelegrina aeneola
Monotaxis grandoculis
Zirfaea pilsbryi
Anemone hupehensis
Monochaetum
Elleanthus
Castilleja occidentalis
Castilleja parviflora
Arundina graminifolia
Pleurothallis
Sobralia
Clematis occidentalis
Castilleja rhexiifolia
Clinocottus analis
Clupea pallasii
Tubulanus
Dodecaceria
Saxidomus nuttalli
Tresus nuttallii
Macoma nasuta
Siliqua patula
Lepidozona mertensii
Panopea
Mopalia muscosa
Nucella lamellosa
Lirabuccinum dirum
Amphissa columbiana
Nassarius fossatus
Mytilus edulis
Notoacmea
Blepharipoda occidentalis
Pleuroncodes planipes
Balanus crenatus
Ligia occidentalis
Leptasterias hexactis
Cucumaria miniata
Dendraster excentricus
Solaster
Pleurobrachia
Cliona celata
Leucosolenida
Polymastia
Antiopella barbarensis
Suberitidae
Callithamnion pikeanum
Cladophora columbiana
Codium setchellii
Cumagloia andersonii
Endocladia muricata
Dumontiaceae
Chondracanthus canaliculatus
Mastocarpus papillatus
Gelidium
Silvetia compressa
Prionitis lanceolata
Lithothamnion
Petalonia
Polysiphonia
Lobaria scrobiculata
Peltigera membranacea
Parmotrema crinitum
Parmelia saxatilis
Niebla combeoides
Pertusaria
Platismatia glauca
Platismatia herrei
Physcia aipolia
Pyrenulaceae
Sticta limbata
Sticta fuliginosa
Parmotrema reticulatum
Usnea rubicunda
Bryoria furcellata
Calicium
Arthonia
Chrysothrix candelaris
Flavoparmelia caperata
Collema furfuraceum
Cladonia macilenta
Diploschistes
Cladonia squamosa
Lecanora caesiorubella
Hypogymnia physodes
Heterodermia leucomelos
Hypotrachyna
Graphis scripta
Hypocenomyce
Gyromitra infula
Geopyxis carbonaria
Helvella compressa
Verpa conica
Hypomyces cervinigenus
Peziza vesiculosa
Peziza repanda
Nectria cinnabarina
Mollisia
Calocera cornea
Dacrymyces chrysospermus
Guepiniopsis alpina
Coltricia perennis
Coltricia cinnamomea
Chondrostereum purpureum
Bjerkandera adusta
Abortiporus biennis
Antrodia
Cryptoporus volvatus
Fomitopsis pinicola
Laetiporus conifericola
Hydnellum aurantiacum
Ganoderma oregonense
Postia caesia
Byssomerulius corium
Mucronella
Polyporus squamosus
Polyporus leptocephalus
Porodaedalea pini
Phaeolus schweinitzii
Steccherinum ochraceum
Thelephora terrestris
Stereum ochraceoflavum
Trametes ochracea
Trichaptum abietinum
Lentaria
Cyathus olla
Nidula niveotomentosa
Lycoperdon umbrinum
Lycoperdon pratense
Scleroderma polyrhizum
Scleroderma cepa
Phylloporus arenicola
Suillus tomentosus
Suillus pungens
Suillus lakei
Suillus fuscotomentosus
Rhodocollybia butyracea
Rhodocollybia maculata
Rickenella fibula
Rhodocybe
Russula brevipes
Russula cremoricolor
Strobilurus trullisatus
Tapinella panuoides
Tricholoma saponaceum
Tricholoma equestre
Xeromphalina cauticinalis
Lactarius rufus
Lactarius xanthogalactus
Lactarius rubrilacteus
Lentinellus ursinus
Marasmius oreades
Marasmius calhouniae
Marasmiellus candidus
Lyophyllum decastes
Lichenomphalia umbellifera
Panaeolus papilionaceus
Pholiota velaglutinosa
Pholiota terrestris
Psathyrella longipes
Psathyrella piluliformis
Crepidotus mollis
Crinipellis
Floccularia
Gymnopilus sapineus
Gymnopus villosipes
Hygrocybe singeri
Hygrophorus roseibrunneus
Inocybe geophylla
Inocybe sororia
Baeospora myosura
Callistosporium
Caulorhiza umbonata
Chromosera
Clitocybe fragrans
Agaricus californicus
Agaricus hondensis
Agrocybe praecox
Agrocybe pediades
Agaricus xanthodermus
Armillaria gallica
Hierochloe
Sedum sarmentosum
Chlamydomonas
Macaria aemulataria
Messor barbarus
Haematopis grataria
Helicoverpa zea
Mellilla xanthometata
Darapsa myron
Thalassia testudinum
Trillium luteum
Cardamine diphylla
Hypena scabra
Penstemon whippleanus
Primula parryi
Oxytropis splendens
Parallelia bistriaris
Drimia maritima
Equisetum sylvaticum
Cotinis nitida
Silene uniflora
Thalictrum thalictroides
Felis catus
Metzneria lappella
Manduca quinquemaculata
Tetraopes tetrophthalmus
Ceanothus fendleri
Lutjanus kasmira
Rusicada
Mellita quinquiesperforata
Mellita isometra
Muraena helena
Mullus surmuletus
Scorpaena notata
Scorpaena porcus
Tripterygion delaisi
Oblada melanura
Sarpa salpa
Diplodus vulgaris
Diplodus capensis
Diplodus sargus
Sparus aurata
Serranus scriba
Serranus cabrilla
Chromis multilineata
Chromis chromis
Parablennius gattorugine
Parablennius sanguinolentus
Aidablennius sphynx
Gobius niger
Halocynthia
Clintonia umbellulata
Hymedesmiidae
Zizania aquatica
Woodwardia areolata
Frasera caroliniensis
Rhododendron calendulaceum
Ribes triste
Sphaerechinus granularis
Parnassia glauca
Iris ruthenica
Hydrastis canadensis
Lobelia kalmii
Maianthemum trifolium
Monarda punctata
Gentiana parryi
Dictyoceratida
Gentiana algida
Equisetum variegatum
Colobura dirce
Desmia funeralis
Serratula
Pedicularis palustris
Atriplex portulacoides
Fucus spiralis
Anticlea elegans
Semibalanus balanoides
Carlina vulgaris
Timarcha tenebricosa
Solidago virgaurea
Calosoma scrutator
Narthecium ossifragum
Melanolophia canadaria
Gentiana pneumonanthe
Limonium vulgare
Tripleurospermum maritimum
Pseudorasbora parva
Porella platyphylla
Euphrasia nemorosa
Gryllotalpa orientalis
Anemonia viridis
Spiranthes spiralis
Hyles gallii
Dolichovespula arenaria
Echinargus isola
Neohermes
Acrolophus popeanella
Spodoptera ornithogalli
Euplagia quadripunctaria
Euscorpius flavicaudis
Posidonia oceanica
Pinna nobilis
Sympetrum pedemontanum
Pterophylla camellifolia
Conocephalus brevipennis
Genipa americana
Psyllobora vigintimaculata
Allograpta obliqua
Bombus impatiens
Anigozanthos
Homoneura
Ctenucha virginica
Judolia cordifera
Vespa velutina
Ceratomia hageni
Melaphis rhois
Archytas
Dolichopodinae
Eupatorium perfoliatum
Ageratina altissima
Amblyglyphidodon curacao
Centruroides vittatus
Betula pubescens
Idia lubricalis
Apodemia virgulti
Chlorion aerarium
Adelpha cytherea
Methona themisto
Agrius cingulata
Eremnophila aureonotata
Picea pungens
Conoclinium coelestinum
Pachycoris torridus
Jatropha gossypiifolia
Amphibalanus amphitrite
Gecarcinus lateralis
Argiope appensa
Calliphora vicina
Oenothera macrocarpa
Cordyceps militaris
Castilleja scabrida
Penstemon confertus
Araneus trifolium
Anostraca
Eupatorium altissimum
Perilla frutescens
Lespedeza virginica
Dioscorea polystachya
Lobelia puberula
Boltonia diffusa
Mikania scandens
Spigelia marilandica
Huperzia selago
Oarisma
Stropharia rugosoannulata
Solidago flexicaulis
Hadrurus arizonensis
Meconema thalassinum
Myrmica rubra
Kiggelaria africana
Moraea ochroleuca
Lobelia pinifolia
Diastella divaricata
Hyobanche sanguinea
Serruria glomerata
Babiana ambigua
Dimorphotheca pluvialis
Dictyophorus spumans
Mimetes fimbriifolius
Geissorhiza ovata
Albuca
Syncarpha speciosissima
Gladiolus carinatus
Hemimeris
Oxalis luteola
Nemesia affinis
Distoleon tetragrammicus
Curcuma
Quercus stellata
Quercus michauxii
Leucas
Cercidium
Agave parryi
Pediocactus simpsonii
Bombus flavifrons
Ornithoglossum
Pelargonium triste
Nemesia barbata
Wachendorfia paniculata
Amphipyra pyramidoides
Neoscona arabesca
Symphyotrichum oblongifolium
Pterygodium catholicum
Moraea gawleri
Drosera cistiflora
Lachenalia orchioides
Lapeirousia
Arothron nigropunctatus
Dendrochirus zebra
Gymnothorax thyrsoideus
Solenostomus paradoxus
Odontodactylus scyllarus
Cirrhitichthys falco
Cavia porcellus
Vicugna pacos
Sepia latimanus
Scorpaenopsis diabolus
Caloria indica
Pterois antennata
Chromodoris willani
Upeneus tragula
Chromodoris annae
Fromia
Epidendrum magnoliae
Calluna vulgaris
Geissorhiza aspera
Gladiolus alatus
Oxalis obtusa
Oxalis glabra
Smerinthus cerisyi
Zaluzianskya capensis
Hebenstretia
Moraea fugax
Lycoperdon pyriforme
Phymata americana
Satyrium odorum
Pelargonium cucullatum
Feltia jaculifera
Helophilus fasciatus
Gazania krebsiana
Viscum capense
Grielum
Epilobium parviflorum
Theba pisana
Elephantopus carolinianus
Dinia
Abracris flavolineata
Paramastax
Cynips quercusfolii
Ruellia humilis
Diascia
Lupinus angustifolius
Cacyreus marshalli
Cladonia portentosa
Cladonia cristatella
Erythrina caffra
Peltigera aphthosa
Peltigera britannica
Sinea
Icmadophila ericetorum
Euthochtha galeator
Dasymutilla aureola
Ipomoea pandurata
Crassula nudicaulis
Satyrium erectum
Oxalis flava
Cladonia rangiferina
Neurocolpus
Cyanopepla
Cisseps fulvicollis
Allium stellatum
Acer pseudoplatanus
Paulownia tomentosa
Pyrus calleryana
Zizia aptera
Acalypha virginica
Krigia biflora
Laportea canadensis
Ligustrum vulgare
Lobelia siphilitica
Lonicera canadensis
Lonicera dioica
Lonicera sempervirens
Lysimachia lanceolata
Actaea racemosa
Apios americana
Antennaria plantaginifolia
Boechera laevigata
Aralia hispida
Arabidopsis lyrata
Aralia racemosa
Aralia nudicaulis
Aptosimum indivisum
Colotois pennaria
Glossodoris rufomarginata
Thuridilla
Phyllidia elegans
Euthyrhynchus floridanus
Elysia crispata
Chrysochus cobaltinus
Argyroderma
Rhizocarpon geographicum
Tityus
Andromeda polifolia
Nemoria darwiniata
Rhipsalis baccifera
Gentianella quinquefolia
Brenthia
Gorteria
Diceroprocta apache
Reticulitermes flavipes
Epiphyas postvittana
Vitis riparia
Feralia comstocki
Ennomos subsignaria
Plataea
Monochamus galloprovincialis
Hypoprepia fucosa
Ilex vomitoria
Morella cerifera
Cocculus carolinus
Ampelopsis arborea
Berchemia scandens
Psathyrella candolleana
Battarrea phalloides
Verbesina virginica
Quercus phellos
Leucoagaricus americanus
Zanthoxylum clava-herculis
Scolia bicincta
Stagmomantis carolina
Vespula maculifrons
Funaria hygrometrica
Xanthotype urticaria
Solidago caesia
Ilex decidua
Agalinis tenuifolia
Ludwigia decurrens
Hypericum hypericoides
Polistes metricus
Sesbania drummondii
Vasates quadripedes
Zephyranthes drummondii
Dolichoderus
Crucibulum laeve
Oecanthus pini
Lapara bombycoides
Nidula candida
Cyathus stercoreus
Cyanella lutea
Bulbinella
Lytechinus variegatus
Strongylocentrotus droebachiensis
Nemestrinidae
Alonsoa
Anthrenus verbasci
Sebaea exacoides
Gymnothorax funebris
Lactophrys bicaudalis
Gorgonia ventalina
Asterias rubens
Juniperus monosperma
Dryocosmus minusculus
Frangula caroliniana
Asclepias perennis
Laetiporus gilbertsonii
Musca domestica
Sapium
Morchella elata
Clathrus crispus
Doellingeria umbellata
Oclemena acuminata
Araneus marmoreus
Brachycerus
Phyllobolus
Limeum
Echinodorus cordifolius
Metepeira labyrinthea
Clostera albosigma
Bombus griseocollis
Halysidota tessellaris
Melacoryphus lateralis
Carludovica palmata
Cyathus striatus
Crassula muscosa
Tylecodon paniculatus
Leptomyrina
Euphyia intermediata
Chilocorus stigma
Monsonia
Blera
Xylophagidae
Tabanus lineola
Spiranthes lacera
Eriophorum virginicum
Gmelina arborea
Heliocopris
Onthophagus
Placidium
Tridens flavus
Spiranthes cernua
Moraea flaccida
Micrathena mitrata
Cantharellus formosus
Cantharellus californicus
Microloma tenuifolium
Ellipsoptera lepida
Hoplosphyrum boreale
Palafoxia callosa
Symphyotrichum drummondii
Salvia leucantha
Philodendron hederaceum
Gymnocarpium disjunctum
Hippiscus ocelote
Nereocystis luetkeana
Diospyros texana
Ventridens
Euphorbia marginata
Proboscidea parviflora
Parthenium incanum
Ipomoea coccinea
Cyrtophora moluccensis
Anguilla reinhardtii
Acer griseum
Melaleuca quinquenervia
Chrysochroa
Lunaria rediviva
Nemophila phacelioides
Mitrula
Cancer pagurus
Sporobolus heterolepis
Cricotopus
Temnoscheila
Paradejeania rutilioides
Micrathena sagittata
Gentiana clausa
Gentiana andrewsii
Parasteatoda tepidariorum
Euphorbia bicolor
Littorina keenae
Parcoblatta americana
Aphonopelma hentzi
Pseudacris hypochondriaca
Pseudacris sierra
Fejervarya multistriata
Liatris elegans
Serradigitus gertschi
Hypsizygus ulmarius
Arbacia punctulata
Leucolepis acanthoneura
Syntomeida epilais
Ceresa
Historis odius
Blephilia hirsuta
Kindbergia oregana
Tropidacris cristata
Calotropis procera
Cochliomyia macellaria
Ficus aurea
Malvaviscus arboreus
Ageratum houstonianum
Tambja morosa
Lactarius indigo
Bdellidae
Loxorhynchus grandis
Copiphora
Habroscelimorpha dorsalis
Halgerda terramtuentis
Plectorhinchus vittatus
Gymnothorax javanicus
Mascagnia macroptera
Euglandina rosea
Morinda citrifolia
Laemostenus complanatus
Lama glama
Comptonia peregrina
Chromodoris magnifica
Nembrotha chamberlaini
Naultinus punctatus
Usnea strigosa
Megastraea undosa
Mythimna unipuncta
Calappa
Acanthurus nigricans
Acanthurus chirurgus
Acanthurus coeruleus
Oxycirrhites typus
Cladonia uncialis
Cladonia gracilis
Fannia
Leratiomyces ceres
Polistes flavus
Synodus dermatogenys
Operophtera bruceata
Blattella germanica
Chironemus marmoratus
Hypselodoris peasei
Tipuana tipu
Sarracenia leucophylla
Pinguicula vulgaris
Carex plantaginea
Caenoplana coerulea
Ambrosia hispida
Emilia sonchifolia
Oreochromis aureus
Stagmomantis limbata
Thorunna
Antennarius commerson
Oreochromis niloticus
Pyrrhalta viburni
Neoterpes edwardsata
Anisodactylus
Lejops
Platycheirus
Rubus arcticus
Austrohelice crassa
Taenianotus triacanthus
Pseudobiceros
Zootermopsis angusticollis
Lysmata amboinensis
Dascyllus albisella
Quercus geminata
Porrhothele antipodiana
Exallias brevis
Spiranthes vernalis
Dolomedes triton
Mecynogea lemniscata
Eris militaris
Sabellastarte
Dardanus
Charybdis
Antipathidae
Lutjanus fulvus
Melanoplus yarrowii
Leiobunum vittatum
Leptus
Rudiloria trimaculata
Tipularia discolor
Svastra obliqua
Osmia lignaria
Osmia cornifrons
Habropoda laboriosa
Bombus terricola
Bombus affinis
Cocytiini
Oreta rosea
Polyzoniida
Sufflamen bursa
Ovis aries
Volvox
Vorticella
Hydrophyllum appendiculatum
Thyridopteryx ephemeraeformis
Acanthurus dussumieri
Gymnothorax eurostus
Estigmene acrea
Ptilotus
Janthina janthina
Naso unicornis
Stenopus hispidus
Tetraclita rubescens
Gymnosporangium juniperi-virginianae
Quercus pagoda
Rhus virens
Garrya ovata
Acanthurus olivaceus
Daldinia concentrica
Uresiphita reversalis
Agathis australis
Macraspis
Neoclytus acuminatus
Aetobatus ocellatus
Gymnothorax flavimarginatus
Ligia exotica
Arundinaria gigantea
Phidoloporidae
Castanea sativa
Micrommata virescens
Araneus angulatus
Clubiona
Aculepeira ceropegia
Heriaeus
Dolomedes fimbriatus
Agalenatea redii
Araneus quadratus
Aquilegia chrysantha
Tradescantia occidentalis
Polistes carolina
Rhynchocinetes
Linckia multifora
Eusparassus
Acosmeryx anceus
Ambulyx
Loepa
Sceliphron caementarium
Autographa californica
Zerynthia cassandra
Miramella alpina
Dichocrocis
Cephonodes hylas
Acherontia lachesis
Eupanacra
Carea
Theretra silhetensis
Fascellina plagiata
Heortia vitessoides
Tetragonus catamitus
Corymica
Problepsis vulgaris
Aethaloessa
Euthrix isocyma
Parotis
Eublemma cochylioides
Dysodia
Filodes fulvidorsalis
Juniperus deppeana
Picea rubens
Astragalus mollissimus
Comparettia falcata
Thyas coronata
Silphium terebinthinaceum
Sphex lucae
Randia aculeata
Andropogon gerardii
Silphium laciniatum
Triosteum perfoliatum
Leidyula floridana
Bombus hortorum
Lampides boeticus
Pinaropappus roseus
Megasoma elephas
Plectorhinchus chaetodonoides
Nardoa
Amphibalanus eburneus
Corymbia ficifolia
Cladia
Hydrangea macrophylla
Urticina coriacea
Argopecten irradians
Orchelimum pulchellum
Thysanotus tuberosus
Lycopodiella alopecuroides
Woodwardia virginica
Asplenium montanum
Asplenium platyneuron
Parathelypteris noveboracensis
Phegopteris hexagonoptera
Phegopteris connectilis
Pellaea glabella
Sceptridium dissectum
Woodsia ilvensis
Woodsia obtusa
Abrus precatorius
Diphasiastrum digitatum
Diphasiastrum tristachyum
Ariolicini
Tripneustes gratilla
Terebratulida
Pyrisitia lisa
Hexastylis minor
Hexastylis arifolia
Ommatoiulus moreleti
Gryllus pennsylvanicus
Arenaeus cribrarius
Persephona
Drosera spatulata
Brachinus
Odontotaenius disjunctus
Cucujus clavipes
Odontomyia cincta
Stomoxys calcitrans
Acharia stimulea
Ummidia
Echinocardium cordatum
Lithobius forficatus
Porcellio scaber
Donax variabilis
Armases cinereum
Carya texana
Symphyotrichum lateriflorum
Chamaelirium luteum
Phobetron pithecium
Hemileuca maia
Pheosia rimosa
Cucullia convexipennis
Brachystola magna
Pomacea canaliculata
Pyrgus albescens
Calycopis cecrops
Sirococcus clavigignenti-juglandacearum
Araneus nordmanni
Xystocheir dissecta
Brachychiton acerifolius
Platycerium superbum
Angiopteris evecta
Allocasuarina
Chlorociboria aeruginascens
Sarcodon imbricatus
Allium tuberosum
Eumorpha achemon
Kukulcania hibernalis
Telopea
Callophrys mossii
Eurema mexicana
Carterocephalus palaemon
Pyrisitia nise
Cupido comyntas
Cupido amyntula
Plebejus melissa
Plebejus anna
Acropteris
Bomarea
Acis
Cyrtanthus
Gethyllis
Strumaria
Sypnini
Hypomecis umbrosaria
Earias
Myripristis kuntee
Parupeneus cyclostomus
Myrmecia pilosula
Russelia equisetiformis
Monstera deliciosa
Typhaeus typhoeus
Bambusa vulgaris
Quercus havardii
Hylocomium splendens
Bouteloua hirsuta
Eriogonum annuum
Evolvulus sericeus
Hibiscus coulteri
Linum rigidum
Monarda citriodora
Oenothera hartwegii
Paspalum setaceum
Phacelia integrifolia
Schizachyrium scoparium
Senna bauhinioides
Setaria leucopila
Sorghastrum nutans
Stillingia sylvatica
Yucca campestris
Psilostrophe tagetina
Clianthus
Hogna carolinensis
Canthon
Pediodectes
Omorgus
Gonatista grisea
Dasymutilla bioculata
Leucobryum glaucum
Leptecophylla tameiameiae
Maruca vitrata
Usnea longissima
Mulloidichthys vanicolensis
Bohadschia
Uromenus
Neocallicrania
Nasutitermes
Nucella ostrina
Plagiomnium insigne
Dodonaea viscosa
Orgyia definita
Dichromia
Artena dotata
Petelia
Phosphila turbulenta
Colocasia esculenta
Phaseolus vulgaris
Phaseolus coccineus
Cucurbita maxima
Cucurbita moschata
Glycine max
Metrosideros excelsa
Asplenium bulbiferum
Allium rotundum
Allium ampeloprasum
Anerastiini
Galleria mellonella
Cybalomiinae
Syntomoides imaon
Erebus ephesperis
Ananas comosus
Helianthus tuberosus
Lactuca sativa
Anacardium occidentale
Sesamum
Artocarpus heterophyllus
Camellia sinensis
Trigoniulus corallinus
Thyatira batis
Pandanus amaryllifolius
Panax trifolius
Vallisneria americana
Chauliognathus lugubris
Capra hircus
Cyllopodini
Aphonopelma anax
Ceratodon purpureus
Leucophyllum frutescens
Synodus variegatus
Clavaria fumosa
Pseudoxycheila
Dicranum scoparium
Boschniakia rossica
Canthigaster jactator
Narcissus papyraceus
Stylidium
Evernia prunastri
Aplectrum hyemale
Xanthoparmelia cumberlandia
Sphaerophorus tuckermanii
Geoglossum
Abantiades
Diodon liturosus
Acanthurus leucosternon
Eumaeus childrenae
Mulloidichthys flavolineatus
Parmotrema perlatum
Lentinula
Jubaea chilensis
Coenobita brevimanus
Coenobita rugosus
Anoplolepis gracilipes
Bryum argenteum
Cladonia bellidiflora
Balistoides viridescens
Plumeria rubra
Protula
Aster alpinus
Coenonympha haydenii
Pterois miles
Spondylus
Sabal palmetto
Pseudohemihyalea edwardsii
Buckiella undulata
Tortula muralis
Grimmia laevigata
Heteroecus
Callirhytis quercuspomiformis
Heliconius hecale
Mydas clavatus
Protaetia orientalis
Sarracenia minor
Sarracenia alata
Tropidischia
Cordyline fruticosa
Panorpa vulgaris
Chrysomela vigintipunctata
Chilocorus bipustulatus
Crambidia cephalica
Promalactis suzukiella
Polyhymno luteostrigella
Digitalis grandiflora
Argynnis paphia
Lasiommata maera
Corallina officinalis
Porphyra
Trillium cuneatum
Hydriomena nubilofasciata
Acer ginnala
Spionidae
Philonotis
Pseudoscleropodium purum
Halosaccion glandiforme
Idaea aversata
Clytra laeviuscula
Scolopocryptops sexspinosus
Paris quadrifolia
Menegazzia
Disholcaspis eldoradensis
Caranx melampygus
Scapania bolanderi
Crataegus mexicana
Doxocopa laurentia
Neoscona oaxacensis
Cymbopogon citratus
Murraya koenigii
Climacium dendroides
Rhytidiadelphus squarrosus
Eucalyptus deglupta
Ellipsidion
Anguilla dieffenbachii
Lepidozia
Modiolus modiolus
Homalothecium sericeum
Clavulinopsis sulcata
Fontinalis antipyretica
Pontia daplidice
Gonepteryx cleopatra
Leptidea sinapis
Precis archesia
Cheilomenes lunata
Spirogyra
Closterium
Pediastrum
Chaetoceros
Melosira
Cymbella
Gyrosigma
Gomphonema
Cladonia pyxidata
Fistulina hepatica
Callirhytis seminator
Cassionympha cassius
Charaxes jasius
Dorcus parallelipipedus
Abudefduf sordidus
Rhytidiadelphus triquetrus
Rhodiola rhodantha
Perlodidae
Succinea putris
Plagiochila
Castilleja indivisa
Coreopsis tripteris
Heliconia rostrata
Acanthocephala femorata
Aemene
Syntomeida melanthus
Nomophila noctuella
Agrius convolvuli
Carriola
Lophophelma calaurops
Thinopterygini
Leccinum aurantiacum
Chiasmia clathrata
Daedaleopsis confragosa
Plutodes costatus
Ourapteryx clara
Nyctemera lacticinia
Saxifraga granulata
Silene nutans
Xylocopa violacea
Pterygophora californica
Lasius fuliginosus
Atrichum undulatum
Temnostoma
Osmia rufa
Sceloporus malachiticus
Mesapamea
Mycalesis terminus
Euplexia benesimilis
Phlogophora iris
Phlogophora periculosa
Plodia interpunctella
Endoxyla
Laminaria sinclairii
Stenoptilodes
Hyles livornica
Lamprima aurata
Ectropis bhurmitra
Ophthalmitis
Zanclopera falcata
Agathia
Hypomecis transcissa
Orvasca subnotata
Lecithocerinae
Hypatima
